assessment_id,id_no,sci_name,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.544722,27.288333
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5443,27.2782
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.543611,27.23
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.543333,27.290278
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.543056,27.281944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.542778,27.283056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.542222,27.291111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.541667,27.280556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.541667,27.281944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.541667,27.2825
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.541111,27.281667
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.540278,27.227778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.540278,27.280556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.540278,27.334722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.540278,27.336111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.539444,27.281111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.537778,27.280833
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5375,27.227778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5375,27.279167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.537222,27.229167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.536111,27.280833
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5356,25.9143
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5348,27.2703
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.534722,27.227778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.534722,27.229167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5335,25.9858
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.533333,27.277778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.532222,27.278889
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5319,25.9857
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.531667,27.279167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.531667,27.341944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.531389,27.288611
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.531111,27.279167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.531111,27.288889
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.530556,27.277778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.530556,27.278889
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.530556,27.343056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.529444,27.289722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.529444,27.29
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.529167,27.29
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.529167,27.344444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.528333,27.290556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.527778,27.290556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.527778,27.348056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5275,27.229167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.526389,27.229722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.526389,27.277778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.526389,27.293056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.526389,27.35
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525833,27.2925
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525278,27.295278
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525,21.658333
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525,27.229167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525,27.298611
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.525,27.35
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.524722,27.229722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.524444,27.296667
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.523889,27.278889
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.523611,27.229167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.523611,27.298611
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.523611,27.351389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.522778,27.279444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.522778,27.353333
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5225,27.230278
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5225,27.353333
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.522222,25.115833
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.522222,27.230556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.521111,27.230278
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.520833,27.231111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.520833,27.279167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.519722,27.231389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.519444,27.277778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.519444,27.3
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.518056,27.230556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.518056,27.3025
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.518056,27.302778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.518056,27.304167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.517778,27.301944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.517778,27.304167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.517778,27.304444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.517778,27.304722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.517778,27.305556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5175,27.356111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5173,26.1161
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.51667,21.65
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516667,27.232222
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516667,27.304167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516667,27.356944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516667,27.358333
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516389,27.305
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.516111,27.358611
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515556,27.2325
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515278,27.231944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515278,27.232778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515278,27.277778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515278,27.868056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515278,27.869444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.515,27.233056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.514722,27.304444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.514444,27.304722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.513889,27.231944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.513889,27.233056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.513889,27.304167
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.513611,27.360556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.513333,27.304444
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5125,27.233889
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5125,27.359722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.511111,27.276389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.511111,27.872222
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.511111,27.875
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.510833,27.234722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.51,27.276667
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.51,27.304722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.509722,27.234722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.509722,27.275
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.509722,27.305556
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.509722,27.876389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508889,25.8875
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508889,27.275278
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508611,27.275
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508333,27.234722
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508333,27.273611
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508333,27.275
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.508056,27.236389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.5075,27.236389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.507222,27.236944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506944,27.275
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506944,27.276389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506944,27.326389
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506944,27.327778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506111,27.276111
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506111,27.276667
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.506111,27.327778
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505833,27.237222
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505833,27.276944
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505833,27.327222
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505833,27.328056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505556,27.238056
86337744,190111,Fundulus grandis,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Global Biodiversity Information Facility, Topis Contreras-MacBeath",Extant (resident), , , , , , , ,,-97.505556,27.275
